"","polls_id","answer_id","num_voted","users"
"55",255840559,856595341,148,"141977657,50401233,34274625,197898321,33119272,70701886,53895737,298929537,11207775,101952511,11955329,13741946,161944220,39864886,343796266,290546690,282738881,187877374,124441398,160617954,133260078,281061321,206782975,119445881,31885991,230010593,61779539,30077592,385032391,113759800,183111927,70873937,217690404,517378,17338187,12051630,231997909,65284137,256170,4913058,316707955,1913137,81783453,3160485,39820186,17700275,251392342,142991,51398129,44777578,606439,229342031,214178164,196835387,95313487,500647,32220795,43886791,270445800,666724,774269,1811814,20072011,20574107,8234654,217604776,386711346,8153470,145376788,1210128,9741,931515,60830343,3321293,97893545,14937002,57546681,203644529,296267139,270160014,240914774,413404314,248806879,1735676,238803846,311013459,2307239,2687560,45924653,83720364,21855527,2555735,335234393,45370146,137114296,9375559,11284557,131945879,16912442,829692,240688054,22516395,188521180,262289113,49187800,33189045,9355076,2409061,221105036,24373918,405475652,343641272,472144,258514380,102004320,69292298,23646222,136973810,973875,22028034,236896,309022182,246754928,488759,147299104,3979616,300817892,157174470,139088,6722583,25349201,3454967,200854471,335137,201519522,58044613,59542771,13370130,38027319,73455514,260081989,7634600,202518,194758158,28227951,4710456,6680093,19783835"
"56",255582832,855697981,126,"11683009,349366091,133201176,203391407,345791143,287333343,330001454,255452,191507587,84216142,150612100,9057399,19583030,160194501,54098964,10587463,108758627,208066253,57459431,219093363,124441398,180372527,2553102,87352249,31816963,20290538,322188211,4496157,322577,112220001,4913058,389770186,365971694,403082243,56289328,206849103,246115744,20018555,54215309,306040116,204190337,381821236,45569,5433620,228992853,788126,116180810,69407247,155209117,34501104,104542,257562003,54088346,8099224,73827890,387971946,43886791,167289031,218111957,91622,409944772,161302571,2182210,40483518,79357,86927752,45225185,193122404,61558287,141007863,267738709,271139117,292411079,1741033,53860,97008548,266830655,4381712,247390907,65839265,102441116,103941710,727144,7193731,170619763,139065543,310507156,154394783,310649624,74516,18790837,246357469,8439464,98452688,278131012,4181694,139243991,327866180,113192786,106214773,6722583,267614,5370411,5421363,833852,56700489,2431312,190146556,44316284,85364514,1079457,36788,268889810,234678987,304908560,138059112,170235,261583802,33940060,307378561,290018284,193098524,1636294,154397022,90485263,1503669"
"57",255582832,855697982,28,"35628254,284116225,282738881,157325219,280147553,192981650,43785550,501072,39247452,343837711,163637959,142991,194590531,138501690,76600139,22465618,85582599,1148182,4062306,324539673,3810640,143576476,8330324,194758158,26631943,91523769,185317552,9096705"
"58",255582832,855697983,76,"9373347,2204503,5491202,164882337,2571546,181536019,119504998,107260942,248448713,30112423,60670027,223665326,85337545,23456452,293397537,22036246,125918981,271277303,175179794,39820186,181044004,33517049,1811814,321673642,143132722,11097169,13471601,339370774,1892831,413292692,99945333,31337984,77557943,1031613,70616574,278981166,235958826,9271007,18481483,180275042,86962094,202315284,251392342,3499318,86446970,209741481,57283090,386711346,139145357,55356035,160786597,62071150,452543,17519488,1288718,8153470,283045607,282104631,307067953,86080458,187456597,229918326,18059877,278277415,12260783,138188837,7913773,2167014,113150993,22088133,22068342,50769,26221759,269218288,11174607,3074176"
"59",255582832,855697984,167,"97934,18106205,90842541,63851,20075774,8416027,265749072,2995652,408896845,235318152,71854879,197549958,100216290,381139030,28510644,5912567,118011576,28708243,358173181,162535151,491764,365479138,25044586,176730289,219405951,118792112,644937,112209319,37142542,79093745,299239506,238567658,320363741,145513372,243027626,379705,358205040,202625552,137793574,144618376,197215495,70865862,37618538,14937002,196969039,30807685,25617898,3184720,26609450,66935348,249001,1088386,774269,13272,26804834,833382,191347643,304855,206372,3283748,7160686,297456991,152180375,11386361,224188785,138283314,64441640,14196286,23797855,3321293,83295215,335234393,451142,17700275,104320724,131998233,15047022,99355406,3625883,38500851,195114437,45370146,321939777,87756579,77597302,1289222,648400,90002052,93502147,191778335,90453338,164560049,89585055,8614766,11090963,3420978,72565946,106868440,146444210,30369025,8234654,136325901,67435,60830343,28612229,231742700,4107317,73882902,120047773,86787677,385192795,387647879,34011136,103024026,715654,94878990,177992184,177517794,8013075,33400164,15039441,106139815,4228305,50970246,2157547,7710174,52876,337452207,99677206,51244179,289605393,97525316,39616363,11497326,1161470,62134376,172471634,5158945,25942189,11282760,196905237,83317527,103085440,59296905,199547,4733636,210370659,13718683,66453936,3274346,9478634,121457736,306916637,2741719,36924951,10583050,217604776,16438132,579509,76426239,94273466,8681602,38773314,35348,232346567,99133375,205352901"
"60",255582832,855697985,108,"332879892,141977657,267569457,203007310,175960827,84573222,45787910,80612622,39864886,15739391,8022863,281061321,125033509,11600918,17911784,3673632,18354143,49720453,58044613,70322644,136242706,11651904,1830704,286957291,36837335,3929986,321976854,344633871,1842543,194565502,86699893,30517015,2409061,304215,701614,27115453,11814022,144824835,9787761,1586176,517616,142731877,362305252,215946553,108564,197821,181413544,394645289,402002240,668932,17189630,16951623,355225,2613689,22895978,210677933,413947010,216231686,9645,7475610,17745100,147751,3796960,37629742,233917779,45479746,170995467,122827083,83919966,328052,88265223,129845844,28345646,84506209,3205228,304505854,132853330,488759,171964033,2311096,122297215,10242895,37908661,16193175,179462619,8132876,220212097,36845342,106588561,125574593,202920633,307317627,155671429,2356043,162410924,357646,11177669,194691367,19196581,92445736,166399889,31234007,57813,156804056,3045747,90833,457863,525348"
"61",255136493,854139212,118,"239929465,267569457,177777675,14154684,164882337,289384974,191969015,167330723,150349225,83116050,237256826,5242543,50963536,93920662,75198969,27337302,407840106,30112423,353658341,411797976,197662374,397605292,1322997,134291961,97093075,326939902,335263889,403082243,246115744,15167289,366706763,200854471,15312431,12135968,20614575,379013383,29431419,172820137,349879389,248448713,491058,383921098,71738803,45665240,413102567,295568213,302699343,32423472,6528177,57406100,321939777,137747902,220316803,1094227,161598284,121125553,91001784,216942625,384174575,125736841,319163383,2141079,13007227,15699243,88474291,217604776,7149000,43156312,11491741,1028680,713551,132576613,12789383,13188832,182228951,76638820,150422728,220299110,47505900,307378561,393070,251484044,253896710,58816952,27895984,175816431,21276001,55701993,49648707,19196581,4238376,10672707,6163152,66051954,51961199,13259927,3506187,222667285,29498917,39237857,98372332,1035072,347469687,325268510,31841305,3139901,182662,20564647,196514763,84101608,42457601,304562762,361483246,1091790,108162373,648809,585134,9173708"
"62",255136493,854139213,9,"41335543,253878398,58837033,25795118,258514380,214402742,350041857,383850045,81102388"
"63",255136493,854139214,118,"14845743,75651819,4551,141977657,2204503,75740654,413332334,35795779,181536019,24474992,3220679,184696928,15739391,107260942,269627119,404521915,397079836,198940356,365479138,215681665,60785580,30077592,51102307,644225,125441940,84875348,192391566,123457603,493923,344633871,380575292,161593724,211277247,136325901,45479746,13074327,22068342,163637959,252054817,394645289,58894625,35158434,34287693,121478101,22211792,277163699,251908002,372396654,357893223,144550507,196969039,220218251,4284368,306040116,194691367,11633981,103337586,191778335,305850627,385533734,4026467,1830704,54717092,12319191,138874570,6125029,4680915,178291624,172371318,223848171,257667619,99474216,620918,184567543,335630253,92558617,85370,366473334,1901271,262289113,133904508,3810640,74107238,315834716,6049143,202983733,130265593,406408270,1427454,771818,508764,84335221,139865303,10316373,308168057,2486206,46114655,49466167,164445764,14700697,307317627,344166012,257796552,283399178,1965877,27192939,3283631,120597711,424946,20128910,68405094,1115271,32993658,109876882,7655587,13471601,64434164,8913552"
"64",255136493,854139215,2,"2912593,92017155"
"65",255136493,854139216,457,"82099966,12110423,101918,180265377,25656566,4156903,818573,5921770,76178583,144913103,57078249,5950859,44392035,44394293,50401233,34274625,197898321,133201176,390538,106168367,70701886,8416027,53895737,99514,16892301,317719710,78797011,101952511,142084532,26684769,706229,7882246,170838051,239386401,53319521,220075694,168343319,161944220,105931279,39864886,19074444,49633,64563345,100216290,329605,142676929,25390682,7596910,35406944,95791490,159640158,4186987,29755241,395555104,241243876,160617954,597719,119445881,5288858,266161220,2287168,120840002,36176876,230010593,61779539,49789009,119565008,3673632,155407424,87352249,9405102,31816963,89673499,72971968,125942991,3638307,2177259,156946784,4913058,13855422,81783453,6282956,56048779,11004700,8365319,9367426,399288322,77258,3979616,248806879,21744690,132515620,136052226,104027968,16951623,4736613,13950988,122827083,162180112,48707187,119911176,224150938,76835359,71658338,21539296,3326709,27845229,280858117,190762814,11090963,21579478,80787127,18758949,123981,174464229,675801,331924315,6276099,1581512,3282389,170534566,237777141,24629182,65284137,43785550,86884654,152225931,124853366,239519509,33763965,38500851,54846619,728337,40129666,32220795,144514055,352249680,282009082,72790760,173939826,5550823,168613510,2687560,17250409,500060,61515071,666724,126971319,322577,297080855,8234654,82136,244124,36881328,54191995,3205228,97136,164037848,287111157,2409061,7667379,142012026,162126300,63671945,251392342,1898483,39820186,411444260,272154613,1139582,153521461,152944352,15884153,1755305,177877961,352140487,229993074,259821023,88323,73576468,122713446,305631465,1913137,292854878,70537551,1811814,13484002,2194,28708243,35304422,238803846,43886791,129845844,155209117,51816053,57063391,66438599,129402964,152576456,229463724,1529141,5310684,73574,230243272,26473080,176695383,20072011,410583499,3499318,142991,139251126,211502019,21616801,27343844,300817892,18914163,116997841,196835387,386711346,151631115,146067222,13226722,644937,16701659,344566087,612484,307170,1289222,35629183,13272,134537148,325985,38550790,14937002,151530394,2531980,124803591,196486987,60830343,111101,10299845,80130317,200984384,50386838,343682729,106139815,13943036,9271007,101117,15742244,290546690,9090452,27836905,118668524,17390949,134319823,81490654,127749318,145376788,90156746,12915831,196188095,238367823,379705,194758158,59056674,146585333,134016351,6097874,327729,36658009,50427004,2138758,1678119,44369336,31669404,50887275,296267139,11719594,246754928,256603,3112903,500647,18633922,107993,1775081,133260078,14169,1603960,5352978,333605945,405195160,106944021,59881562,11497326,24151132,3121444,22218901,14272859,329337743,203644529,164839731,58195358,3387115,3160485,40358187,45899269,13100888,242805630,152788462,93502147,97975004,3321293,94453069,11505671,23047748,76265340,333585,208241172,5168137,61496403,73526584,5972147,222872954,1662349,71238,1604073,96598120,115119136,3495419,335769553,973875,151416746,17893919,45645793,156765234,303304183,4791627,113315887,48092610,104320724,829692,42637481,79245353,86446970,92850739,7121,133647418,33940060,143576476,17700275,27916935,1118116,201693461,139088,29244010,39322,282104631,207892345,178302292,2778262,3806598,171649654,4004186,164652383,45370146,224171880,73968045,61625913,4604763,73090654,131681094,19293,32465233,1720728,3461391,3002241,7636708,1161470,355239110,239185373,91482059,122690798,77163,322161993,28627342,90600534,9015083,3540439,143628210,219877,89196955,25528233,329606187,1192,194679271,4614734,1880094,12842375,199547,579509,94273466,1210128,35710569,39883382,275876630,32868754,8801382,2911883,38956647,337714431,162061299,148058210,18728144,20227906,199691,304650,9868965,192038673,113847,28165792,266528624,35568596,340953374,120079501,2571546,3118678,9375559,145676671,1093621,17296923,187914945,145407531,4094843,11869135,480596,106592820,1092501,39556354,1222851,68099989,6940790,1927806,308419472,413404314,156738386,45258222,87324791,649723,4710456,50024097,267842626,10388666,203456258,214803980,2376772,41757178"
"66",254860200,853183436,19,"1532702,162936806,95013114,597719,266406153,44134311,211277247,3894406,339557365,18482,292411079,112220001,171495249,1811814,401810807,274423339,356223087,152326849,23782"
"67",254860200,853183437,16,"75651819,395555104,748887,333051484,236195796,256681090,3673632,357893223,246115744,351940420,200676,35346,3068108,155209117,1643430,335630253"
"68",254860200,853183438,26,"184696928,404521915,176646369,1720604,161593724,91001784,394645289,332717278,25027694,277163699,1581512,251908002,149947,61515071,103337586,321673642,5325618,99474216,212984114,129114,41077975,380575292,13471601,32717496,73968045,175047762"
"69",254860200,853183439,2,"403082243,195493"
"70",254860200,853183440,232,"137276950,305850627,14154684,34274625,140292102,106168367,70701886,53895737,40194065,14574904,4242500,91285537,101952511,139842468,232396775,331339003,317265433,39864886,11926923,51238312,5912567,95791490,331091,99357528,10149452,31521,397214784,272154613,230010593,13437418,192981650,61779539,197662374,132684488,36932752,2313826,72971968,93502147,28844907,20072011,357573202,19405750,399288322,366706763,32465233,57406100,248806879,59820205,171281805,61495066,202315284,136325901,136857203,33400164,4401961,366244243,40129666,144848214,211345708,21579478,270584352,85552992,9789097,384069070,18693424,386711346,65284137,349879389,53077566,728337,21151388,383921098,1755305,161598284,259821023,96890096,238803846,124175862,78061811,151631115,41757178,290546690,133260078,22218901,405195160,296267139,45645793,145112465,113315887,266528624,35710569,253455651,46189887,8234654,173789261,3796960,97975004,2486206,4545172,229993074,17250409,266765341,80783030,139865303,89673499,209095958,1913137,54413952,133201176,60830343,54191995,2687560,251583,16912442,69239956,6762006,42307054,39820186,6097874,17700275,45246064,86892471,3499318,192391566,15168135,200984384,195230454,61558287,95820481,32220795,170534566,228841488,66446,305631465,500647,45370146,3321293,142991,256932922,251392342,278981166,614325,164839731,217604776,104052211,7997055,1449575,4604763,45545639,15956436,8153470,1150238,59550361,228553705,73574,8918,98852,311013459,102131053,865101,151475483,111290823,194758158,1992063,393070,8330324,115457659,62134376,51039122,60765391,201088381,2911883,413404314,266482276,141007863,7121,48067213,82116177,9271007,330001454,174896983,6331154,28625723,2512650,24270892,190534134,43886791,6049143,2167014,87324791,2571546,340491816,50334414,17893919,224901617,1885274,214971919,9355076,90285071,99677206,329605,96361812,4527520,306040116,53394483,181067180,235050846,829692,4710456,7667379,601647,1299489,20929039,262289113,38305493,148331260,8284808,103367077,239519509,66438599,306708520,386550066,1210128,27150942,62540127,116782828,6882922,246754928,145376788,11397685,150485251,248028974"
"71",255135821,854136940,13,"266406153,9550,5033263,152413617,1028680,394645289,393142259,200854471,151130309,381632610,240999408,283045607,112220001"
"72",255135821,854136941,10,"403082243,246115744,12135968,155209117,138501690,378016103,171558573,333622388,6941644,375783081"
"73",255135821,854136942,17,"404521915,252054817,277163699,251908002,339557365,28973186,181536019,191778335,140142721,199845603,651045,170995467,192988399,82255220,256514514,3806598,326384164"
"74",255135821,854136943,3,"309622539,2154481,372356816"
"75",255135821,854136944,153,"141977657,14154684,70701886,53895737,39864886,95791490,22495348,331091,230010593,61779539,18123747,316707955,355151685,248806879,181152989,280858117,21579478,332717278,384069070,18693424,170534566,238803846,41757178,290546690,133260078,181413544,3796960,231509051,66828043,16701659,7997055,256603,266482276,330001454,306040116,20159396,4258655,411785498,17828739,140357244,276378557,25620577,165700533,39820186,46620901,20504878,251392342,106836699,194986017,1581512,43785550,136654622,217604776,54191995,178252566,296267139,9779932,3499318,86986932,13962517,2687560,226661316,55558056,14937002,10299845,18481483,8416027,35845301,763830,1811814,1210128,15956436,145056416,145376788,8153470,90485263,45545639,31396184,45370146,140975397,223848171,142991,13867800,65284137,2911883,262289113,6634510,85861065,362305252,500647,400316370,152576456,32220795,4710456,85355570,102795262,16626576,405176004,4134495,21325084,90156746,8705551,2312396,10708274,581534,45246064,9375559,17700275,194710415,17736712,343293422,7644344,3321293,2546322,246754928,327729,50386838,58044613,335234393,3584240,80130317,30395543,515517,55038088,17139064,179448976,339599820,194758158,26039803,13272,781152,139865303,7121,218552203,122076362,106139815,40640214,36172742,96573761,829692,80783030,56453171,675801,64324938,5285507,166267264,86080458,19084146,38027319,60830343,423863,45803810,23266723"
"76",255134371,854131895,348,"305850627,180265377,4156903,186857020,21801424,203391407,82447028,109843650,141856532,63805279,40302378,230662141,706229,232396775,344421045,80612622,195149212,6216849,155133378,6047398,269627119,356222531,30112423,95013114,291097164,40516770,393969567,198940356,197662374,334167153,299060141,72971968,95507568,28844907,15167289,19405750,344633871,55227700,18121188,409944772,219710007,154394783,33255616,91001784,48493295,224724456,220936484,135015497,251908002,1815966,314631018,45631667,144550507,165260276,168613510,61515071,272533235,11881578,63671945,3685733,259821023,48075262,383921098,214402742,182248576,8271791,82617190,135453558,22211792,42849556,66828043,10083508,28507745,217318533,81451152,144175559,1828757,1755305,24262162,161658079,129686208,231238217,26609450,228553705,104951,4913058,2571546,330833322,44110920,358205040,23456452,242746859,2613689,176269609,19120819,338606373,275881646,229229479,320105544,119775491,181536019,157268348,407840106,36328653,342230250,129402964,18693424,267092970,18097510,52671729,176868223,30142990,87352249,109876882,136242706,277943637,73597903,760628,39247452,2515162,2141079,96573761,41532251,80783030,74470090,335843112,28349452,258514380,163971848,174641257,98393057,26976196,26221835,371467920,292411079,149529126,471934,138501690,332717278,61907753,89744856,148887035,131544558,196969039,393295416,7151409,79274304,8705551,236693693,56516836,8562158,168324273,54560778,210677933,37142542,232311067,36844092,4284368,171576700,3499318,85552992,71776854,233917779,11206321,331802190,88427067,136846112,4548252,1209730,38052204,312779002,262180088,86962094,160461816,23292229,234177313,9158231,18481483,12915831,643553,1671385,125622279,1299524,883248,14048,132536851,191778335,74307767,404521915,1473312,23901467,107738,197315400,121478101,43849,5074437,18873236,321939777,409737776,46195098,62971652,349013185,71615004,12837445,115457659,333585,82692538,197172084,43984,151504028,143890672,8918,509836,108194721,390446838,4702181,200854471,200984384,1026675,483488,6294331,268088,114552549,310067,25401441,217604776,7320348,7147280,85370,277163699,320788650,28224011,262289113,40840979,107754575,1519561,217032,46147422,21600527,5974235,377193380,316436079,311627016,35526674,170995467,263207514,4600718,7122725,7290028,320363741,87167386,12269070,2580963,3334001,8344284,413073167,2553161,26349990,175720799,70322644,2523605,29056432,275564999,33820237,6680093,51235383,22260128,133647418,26116541,177517794,3221555,81087,274558097,1735676,152669102,188742278,19537209,86446970,126058,11491741,150267376,2385212,33940060,389770186,152714754,3437078,5873999,14271975,159785292,52565096,116180810,8099224,6940790,322573598,1031613,276238186,99712763,20498068,126246476,103682445,1411667,1405728,69720,21524273,9731894,66446,71866239,2734207,29897577,77244391,147299104,194758158,285540296,700333,278680952,278735332,18103711,6380836,97525316,123193251,137340876,195918090,7843224,138014660,7121,132714734,256514514,5044385,320274381,35568596,34535374,246005,201386529,187877374,277367567,115778,157042715,94453069,338661225,221905081,355297752,153877109,90485263,139904250,370050407,226958516,157555531,28210512"
