X.1,id_post,Правильный.адрес,Оценка,X,reviewer_id,answer_id,answer_text,address,score_test,score,question_poll,date
20544,28630,"Новочеркасский проспект, 39/2",8,420729,247205999,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20545,28630,"Новочеркасский проспект, 39/2",8,420730,4526022,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20546,28630,"Новочеркасский проспект, 39/2",8,420731,2006166,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20547,28630,"Новочеркасский проспект, 39/2",8,420732,30539192,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20548,28630,"Новочеркасский проспект, 39/2",8,420733,248448713,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20549,28630,"Новочеркасский проспект, 39/2",8,420734,289223241,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20550,28630,"Новочеркасский проспект, 39/2",8,420735,544168,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20551,28630,"Новочеркасский проспект, 39/2",8,420736,138536975,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20552,28630,"Новочеркасский проспект, 39/2",8,420737,114368377,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20553,28630,"Новочеркасский проспект, 39/2",8,420738,185166895,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20554,28630,"Новочеркасский проспект, 39/2",8,420739,2712458,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20555,28630,"Новочеркасский проспект, 39/2",8,420740,220215218,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20556,28630,"Новочеркасский проспект, 39/2",8,420741,83346,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20557,28630,"Новочеркасский проспект, 39/2",8,420742,112612006,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20558,28630,"Новочеркасский проспект, 39/2",8,420743,6282956,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20559,28630,"Новочеркасский проспект, 39/2",8,420744,103672,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20560,28630,"Новочеркасский проспект, 39/2",8,420745,61969743,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20561,28630,"Новочеркасский проспект, 39/2",8,420746,91856791,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20562,28630,"Новочеркасский проспект, 39/2",8,420747,256630158,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20563,28630,"Новочеркасский проспект, 39/2",8,420748,125963283,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20564,28630,"Новочеркасский проспект, 39/2",8,420749,324579109,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20565,28630,"Новочеркасский проспект, 39/2",8,420750,37629742,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20566,28630,"Новочеркасский проспект, 39/2",8,420751,81634,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20567,28630,"Новочеркасский проспект, 39/2",8,420752,373215163,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20568,28630,"Новочеркасский проспект, 39/2",8,420753,1025469,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20569,28630,"Новочеркасский проспект, 39/2",8,420754,817667,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20570,28630,"Новочеркасский проспект, 39/2",8,420755,1519561,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20571,28630,"Новочеркасский проспект, 39/2",8,420756,3148279,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20572,28630,"Новочеркасский проспект, 39/2",8,420757,49116069,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20573,28630,"Новочеркасский проспект, 39/2",8,420758,1803332,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20574,28630,"Новочеркасский проспект, 39/2",8,420759,18587922,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
20575,28630,"Новочеркасский проспект, 39/2",8,420760,1639,771846232,Шаверма там хуже,"['#Шаверма_Новочеркасская', '#Кафе_У_Захара']",['Оценка: 8'],8.0,"Внимание, опрос ",1467616525
